▲ Next.js 16.1.1 (webpack)
- Local:         http://localhost:3000
- Network:       http://10.35.12.32:3000
- Environments: .env.local
- Experiments (use with caution):
  · optimizePackageImports

✓ Starting...
✓ Ready in 6.2s
 GET /api/auth/session 200 in 12ms (compile: 4ms, render: 8ms)
 GET /legal/refund 200 in 102ms (compile: 15ms, render: 88ms)
 GET /this-route-does-not-exist 404 in 116ms (compile: 57ms, render: 59ms)
 POST /api/auth/_log 200 in 35ms (compile: 25ms, render: 10ms)
 GET /legal/disclaimer 200 in 127ms (compile: 6ms, render: 121ms)
 GET /api/auth/session 200 in 13ms (compile: 4ms, render: 9ms)
 GET /api/auth/session 200 in 17ms (compile: 4ms, render: 13ms)
 GET /sign-in 200 in 63ms (compile: 6ms, render: 57ms)
 GET /onboarding 307 in 127ms (compile: 6ms, render: 121ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 77ms (compile: 5ms, render: 72ms)
 GET /api/auth/session 200 in 28ms (compile: 19ms, render: 9ms)
 GET /api/auth/session 200 in 12ms (compile: 4ms, render: 8ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 80ms (compile: 12ms, render: 67ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 204ms (compile: 5ms, render: 199ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 189ms (compile: 10ms, render: 180ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 150ms (compile: 22ms, render: 128ms)
 GET /api/auth/session 200 in 31ms (compile: 20ms, render: 11ms)
 GET /api/auth/providers 200 in 10ms (compile: 4ms, render: 7ms)
 GET /api/auth/csrf 200 in 13ms (compile: 3ms, render: 9ms)
 GET /api/auth/session 200 in 21ms (compile: 4ms, render: 17ms)
 POST /api/auth/callback/dev-login 200 in 27ms (compile: 5ms, render: 22ms)
 GET /api/auth/session 200 in 17ms (compile: 7ms, render: 10ms)
 GET /api/auth/session 200 in 16ms (compile: 4ms, render: 12ms)
 GET /api/auth/providers 200 in 27ms (compile: 11ms, render: 16ms)
 GET /api/auth/providers 200 in 27ms (compile: 10ms, render: 18ms)
 GET /api/auth/providers 200 in 30ms (compile: 9ms, render: 21ms)
 GET /api/auth/csrf 200 in 24ms (compile: 11ms, render: 13ms)
 GET /api/auth/csrf 200 in 24ms (compile: 9ms, render: 15ms)
 GET /api/auth/csrf 200 in 24ms (compile: 7ms, render: 17ms)
 GET /onboarding 200 in 197ms (compile: 19ms, render: 178ms)
 POST /api/auth/callback/dev-login 200 in 27ms (compile: 11ms, render: 16ms)
 POST /api/auth/callback/dev-login 200 in 28ms (compile: 9ms, render: 18ms)
 POST /api/auth/callback/dev-login 200 in 26ms (compile: 6ms, render: 20ms)
 GET /onboarding 200 in 296ms (compile: 16ms, render: 281ms)
 GET /onboarding 200 in 297ms (compile: 12ms, render: 286ms)
 GET /onboarding 200 in 224ms (compile: 46ms, render: 177ms)
 GET / 200 in 146ms (compile: 10ms, render: 135ms)
 GET /api/auth/session 200 in 41ms (compile: 22ms, render: 19ms)
 GET /api/auth/session 200 in 38ms (compile: 17ms, render: 21ms)
 GET /api/auth/session 200 in 16ms (compile: 7ms, render: 9ms)
 GET /api/auth/session 200 in 13ms (compile: 3ms, render: 10ms)
 GET / 200 in 112ms (compile: 5ms, render: 106ms)
 GET /api/auth/session 200 in 26ms (compile: 17ms, render: 10ms)
 GET / 200 in 40ms (compile: 6ms, render: 34ms)
 GET / 200 in 111ms (compile: 5ms, render: 106ms)
 GET /api/auth/session 200 in 26ms (compile: 18ms, render: 8ms)
 GET / 200 in 104ms (compile: 4ms, render: 100ms)
 GET /api/auth/session 200 in 27ms (compile: 18ms, render: 9ms)
 GET /blog/finger-stiff-after-cast-removal 200 in 100ms (compile: 19ms, generate-params: 14ms, render: 82ms)
 GET /api/auth/session 200 in 25ms (compile: 16ms, render: 9ms)
 GET /blog/unknown-recovery-topic 404 in 108ms (compile: 18ms, generate-params: 13ms, render: 90ms)
 GET /api/auth/session 200 in 25ms (compile: 16ms, render: 8ms)
 GET /legal/privacy 200 in 90ms (compile: 6ms, render: 84ms)
 GET /api/auth/session 200 in 27ms (compile: 19ms, render: 8ms)
 GET /legal/terms 200 in 100ms (compile: 29ms, render: 72ms)
 GET /api/auth/session 200 in 65ms (compile: 57ms, render: 9ms)
 POST /api/auth/_log 200 in 17ms (compile: 7ms, render: 10ms)
 GET /legal/refund 200 in 114ms (compile: 11ms, render: 103ms)
 GET /this-route-does-not-exist 404 in 59ms (compile: 8ms, render: 51ms)
 POST /api/auth/_log 200 in 13ms (compile: 5ms, render: 8ms)
 GET /legal/disclaimer 200 in 127ms (compile: 11ms, render: 116ms)
 GET /api/auth/session 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/auth/session 200 in 13ms (compile: 3ms, render: 10ms)
 GET /sign-in 200 in 74ms (compile: 8ms, render: 67ms)
 GET /onboarding 307 in 324ms (compile: 14ms, render: 310ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 262ms (compile: 11ms, render: 251ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 263ms (compile: 10ms, render: 253ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 261ms (compile: 5ms, render: 256ms)
 GET /api/auth/session 200 in 48ms (compile: 34ms, render: 14ms)
 GET /api/auth/session 200 in 27ms (compile: 11ms, render: 16ms)
 GET /api/auth/session 200 in 28ms (compile: 9ms, render: 18ms)
 GET /api/auth/session 200 in 29ms (compile: 9ms, render: 20ms)
 GET /api/auth/providers 200 in 17ms (compile: 8ms, render: 9ms)
 GET /api/auth/providers 200 in 18ms (compile: 5ms, render: 12ms)
 GET /api/auth/csrf 200 in 24ms (compile: 7ms, render: 17ms)
 GET /api/auth/csrf 200 in 22ms (compile: 4ms, render: 19ms)
 POST /api/auth/callback/dev-login 200 in 19ms (compile: 5ms, render: 14ms)
 POST /api/auth/callback/dev-login 200 in 20ms (compile: 4ms, render: 16ms)
 GET /onboarding 200 in 327ms (compile: 7ms, render: 320ms)
 GET /onboarding 200 in 329ms (compile: 6ms, render: 323ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 250ms (compile: 37ms, render: 213ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 252ms (compile: 36ms, render: 216ms)
 GET /api/auth/session 200 in 44ms (compile: 32ms, render: 12ms)
 GET /api/auth/session 200 in 10ms (compile: 4ms, render: 6ms)
 GET /api/auth/session 200 in 12ms (compile: 4ms, render: 8ms)
 GET /api/auth/providers 200 in 30ms (compile: 5ms, render: 25ms)
 GET /api/auth/providers 200 in 32ms (compile: 4ms, render: 27ms)
 GET /api/auth/csrf 200 in 17ms (compile: 3ms, render: 14ms)
 GET /api/auth/csrf 200 in 12ms (compile: 5ms, render: 8ms)
 POST /api/auth/callback/dev-login 200 in 16ms (compile: 7ms, render: 10ms)
 POST /api/auth/callback/dev-login 200 in 16ms (compile: 7ms, render: 8ms)
 GET /onboarding 200 in 176ms (compile: 12ms, render: 165ms)
 GET /onboarding 200 in 150ms (compile: 17ms, render: 132ms)
 GET /sign-in 200 in 54ms (compile: 4ms, render: 50ms)
 GET /api/auth/session 200 in 45ms (compile: 33ms, render: 12ms)
 GET /api/auth/session 200 in 11ms (compile: 4ms, render: 8ms)
 GET /api/auth/session 200 in 13ms (compile: 4ms, render: 9ms)
 GET /onboarding 307 in 129ms (compile: 4ms, render: 124ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 64ms (compile: 6ms, render: 58ms)
 GET /api/auth/session 200 in 26ms (compile: 17ms, render: 9ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 58ms (compile: 4ms, render: 54ms)
 GET /api/auth/session 200 in 25ms (compile: 17ms, render: 8ms)
 GET /api/auth/providers 200 in 39ms (compile: 3ms, render: 36ms)
 GET /api/auth/csrf 200 in 35ms (compile: 3ms, render: 32ms)
 POST /api/auth/callback/dev-login 200 in 26ms (compile: 3ms, render: 23ms)
 GET /onboarding 200 in 92ms (compile: 4ms, render: 88ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 57ms (compile: 4ms, render: 53ms)
 GET /api/auth/session 200 in 27ms (compile: 18ms, render: 10ms)
 GET /api/auth/providers 200 in 18ms (compile: 3ms, render: 15ms)
 GET /api/auth/csrf 200 in 24ms (compile: 3ms, render: 21ms)
 POST /api/auth/callback/dev-login 200 in 25ms (compile: 3ms, render: 22ms)
 GET /onboarding 200 in 72ms (compile: 3ms, render: 68ms)
 GET /api/auth/session 200 in 28ms (compile: 17ms, render: 10ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 67ms (compile: 5ms, render: 62ms)
 GET /api/auth/session 200 in 27ms (compile: 18ms, render: 9ms)
 GET /api/auth/providers 200 in 38ms (compile: 2ms, render: 35ms)
 GET /api/auth/csrf 200 in 21ms (compile: 3ms, render: 18ms)
 POST /api/auth/callback/dev-login 200 in 42ms (compile: 3ms, render: 39ms)
 GET /onboarding 200 in 75ms (compile: 4ms, render: 71ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 71ms (compile: 4ms, render: 67ms)
 GET /api/auth/session 200 in 28ms (compile: 16ms, render: 12ms)
 GET /api/auth/session 200 in 11ms (compile: 4ms, render: 7ms)
 GET /api/auth/providers 200 in 37ms (compile: 3ms, render: 33ms)
 GET /api/auth/csrf 200 in 38ms (compile: 3ms, render: 36ms)
 POST /api/auth/callback/dev-login 200 in 41ms (compile: 3ms, render: 38ms)
 GET /onboarding 200 in 68ms (compile: 5ms, render: 64ms)
 GET /api/auth/session 200 in 28ms (compile: 17ms, render: 11ms)
 GET /sign-in 200 in 820ms (compile: 153ms, render: 668ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 492ms (compile: 14ms, render: 478ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 491ms (compile: 12ms, render: 479ms)
 GET /onboarding 307 in 499ms (compile: 100ms, render: 399ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 174ms (compile: 27ms, render: 148ms)
 GET /api/auth/session 200 in 57ms (compile: 39ms, render: 18ms)
 GET /api/auth/session 200 in 25ms (compile: 9ms, render: 16ms)
 GET /api/auth/session 200 in 31ms (compile: 8ms, render: 23ms)
 GET /api/auth/session 200 in 35ms (compile: 7ms, render: 28ms)
 GET /api/auth/providers 200 in 19ms (compile: 8ms, render: 12ms)
 GET /api/auth/providers 200 in 20ms (compile: 6ms, render: 14ms)
 GET /api/auth/csrf 200 in 20ms (compile: 7ms, render: 13ms)
 GET /api/auth/csrf 200 in 22ms (compile: 5ms, render: 17ms)
 POST /api/auth/callback/dev-login 200 in 37ms (compile: 8ms, render: 29ms)
 POST /api/auth/callback/dev-login 200 in 38ms (compile: 6ms, render: 32ms)
 GET /onboarding 200 in 443ms (compile: 9ms, render: 434ms)
 GET /onboarding 200 in 447ms (compile: 7ms, render: 440ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 357ms (compile: 131ms, render: 226ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 357ms (compile: 130ms, render: 228ms)
 GET /onboarding?clinicianEvaluated=yes&immobilizationStatus=removed_or_near_removal&injuryArea=finger_or_metacarpal&hasRedFlags=no 200 in 101ms (compile: 8ms, render: 93ms)
 GET /api/auth/session 200 in 49ms (compile: 35ms, render: 14ms)
 GET /api/auth/session 200 in 50ms (compile: 34ms, render: 16ms)
 GET /api/auth/providers 200 in 14ms (compile: 5ms, render: 8ms)
 GET /api/auth/providers 200 in 22ms (compile: 7ms, render: 14ms)
 GET /api/auth/csrf 200 in 20ms (compile: 4ms, render: 16ms)
 GET /api/auth/csrf 200 in 20ms (compile: 5ms, render: 15ms)
 POST /api/auth/callback/dev-login 200 in 25ms (compile: 4ms, render: 22ms)
 GET /api/auth/session 200 in 33ms (compile: 9ms, render: 24ms)
 POST /api/auth/callback/dev-login 200 in 14ms (compile: 4ms, render: 10ms)
 GET /onboarding 200 in 189ms (compile: 6ms, render: 183ms)
 GET /onboarding 200 in 156ms (compile: 23ms, render: 133ms)
 GET /onboarding?clinicianEvaluated=no&immobilizationStatus=removed_or_near_removal&injuryArea=finger_or_metacarpal&hasRedFlags=no 200 in 196ms (compile: 9ms, render: 187ms)
 GET /onboarding?clinicianEvaluated=yes&immobilizationStatus=removed_or_near_removal&injuryArea=finger_or_metacarpal&hasRedFlags=yes 200 in 193ms (compile: 24ms, render: 169ms)
 GET /sign-in 200 in 129ms (compile: 18ms, render: 111ms)
 GET /api/auth/session 200 in 41ms (compile: 28ms, render: 13ms)
 GET /api/auth/session 200 in 15ms (compile: 4ms, render: 11ms)
 GET /api/auth/session 200 in 10ms (compile: 3ms, render: 7ms)
 GET /onboarding 307 in 138ms (compile: 4ms, render: 135ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 69ms (compile: 5ms, render: 63ms)
 GET /api/auth/session 200 in 26ms (compile: 17ms, render: 10ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 57ms (compile: 4ms, render: 53ms)
 GET /api/auth/session 200 in 25ms (compile: 17ms, render: 8ms)
 GET /api/auth/providers 200 in 31ms (compile: 3ms, render: 28ms)
 GET /api/auth/csrf 200 in 35ms (compile: 3ms, render: 32ms)
 POST /api/auth/callback/dev-login 200 in 41ms (compile: 2ms, render: 39ms)
 GET /onboarding 200 in 96ms (compile: 3ms, render: 93ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 56ms (compile: 4ms, render: 52ms)
 GET /api/auth/session 200 in 28ms (compile: 17ms, render: 11ms)
 GET /api/auth/providers 200 in 32ms (compile: 3ms, render: 30ms)
 GET /api/auth/csrf 200 in 39ms (compile: 3ms, render: 36ms)
 POST /api/auth/callback/dev-login 200 in 42ms (compile: 3ms, render: 39ms)
 GET /onboarding 200 in 85ms (compile: 4ms, render: 81ms)
 GET /onboarding?clinicianEvaluated=yes&immobilizationStatus=removed_or_near_removal&injuryArea=finger_or_metacarpal&hasRedFlags=no 200 in 76ms (compile: 9ms, render: 66ms)
 GET /api/auth/session 200 in 26ms (compile: 17ms, render: 9ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 65ms (compile: 5ms, render: 60ms)
 GET /api/auth/session 200 in 26ms (compile: 17ms, render: 9ms)
 GET /api/auth/providers 200 in 29ms (compile: 3ms, render: 26ms)
 GET /api/auth/csrf 200 in 34ms (compile: 3ms, render: 31ms)
 POST /api/auth/callback/dev-login 200 in 41ms (compile: 3ms, render: 39ms)
 GET /onboarding 200 in 80ms (compile: 3ms, render: 77ms)
 GET /onboarding?clinicianEvaluated=no&immobilizationStatus=removed_or_near_removal&injuryArea=finger_or_metacarpal&hasRedFlags=no 200 in 67ms (compile: 5ms, render: 63ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 70ms (compile: 5ms, render: 66ms)
 GET /api/auth/session 200 in 29ms (compile: 17ms, render: 12ms)
 GET /api/auth/session 200 in 11ms (compile: 2ms, render: 9ms)
 GET /api/auth/providers 200 in 25ms (compile: 3ms, render: 23ms)
 GET /api/auth/csrf 200 in 40ms (compile: 3ms, render: 37ms)
 POST /api/auth/callback/dev-login 200 in 42ms (compile: 3ms, render: 39ms)
 GET /onboarding 200 in 72ms (compile: 4ms, render: 68ms)
 GET /onboarding?clinicianEvaluated=yes&immobilizationStatus=removed_or_near_removal&injuryArea=finger_or_metacarpal&hasRedFlags=yes 200 in 69ms (compile: 4ms, render: 65ms)
 GET /api/auth/session 200 in 25ms (compile: 17ms, render: 9ms)
 GET /sign-in 200 in 801ms (compile: 151ms, render: 650ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 488ms (compile: 19ms, render: 468ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 489ms (compile: 20ms, render: 469ms)
 GET /onboarding 307 in 492ms (compile: 70ms, render: 423ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 184ms (compile: 35ms, render: 148ms)
 GET /api/auth/session 200 in 62ms (compile: 42ms, render: 21ms)
 GET /api/auth/session 200 in 65ms (compile: 41ms, render: 24ms)
 GET /api/auth/session 200 in 23ms (compile: 5ms, render: 18ms)
 GET /api/auth/session 200 in 28ms (compile: 4ms, render: 24ms)
 GET /api/auth/providers 200 in 18ms (compile: 8ms, render: 10ms)
 GET /api/auth/providers 200 in 21ms (compile: 7ms, render: 15ms)
 GET /api/auth/csrf 200 in 21ms (compile: 8ms, render: 13ms)
 GET /api/auth/csrf 200 in 22ms (compile: 7ms, render: 15ms)
 POST /api/auth/callback/dev-login 200 in 31ms (compile: 5ms, render: 25ms)
 POST /api/auth/callback/dev-login 200 in 33ms (compile: 3ms, render: 30ms)
 GET /onboarding 200 in 428ms (compile: 8ms, render: 420ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 306ms (compile: 13ms, render: 293ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 307ms (compile: 13ms, render: 294ms)
 GET /onboarding 200 in 320ms (compile: 54ms, render: 265ms)
 GET /api/auth/session 200 in 50ms (compile: 34ms, render: 16ms)
 GET /api/auth/session 200 in 17ms (compile: 6ms, render: 11ms)
 GET /api/auth/session 200 in 19ms (compile: 5ms, render: 13ms)
 GET /api/auth/providers 200 in 35ms (compile: 3ms, render: 32ms)
 GET /api/auth/providers 200 in 11ms (compile: 4ms, render: 8ms)
 GET /api/auth/csrf 200 in 12ms (compile: 6ms, render: 6ms)
 GET /api/auth/csrf 200 in 16ms (compile: 6ms, render: 9ms)
 POST /api/auth/callback/dev-login 200 in 18ms (compile: 7ms, render: 11ms)
 POST /api/auth/callback/dev-login 200 in 13ms (compile: 3ms, render: 9ms)
 GET /onboarding 200 in 169ms (compile: 7ms, render: 162ms)
 GET /onboarding 200 in 132ms (compile: 18ms, render: 114ms)
 GET /sign-in 200 in 73ms (compile: 6ms, render: 67ms)
 GET /api/auth/session 200 in 52ms (compile: 38ms, render: 14ms)
 GET /api/auth/session 200 in 52ms (compile: 35ms, render: 17ms)
 GET /api/auth/session 200 in 13ms (compile: 4ms, render: 9ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 67ms (compile: 4ms, render: 63ms)
 GET /api/auth/session 200 in 27ms (compile: 17ms, render: 10ms)
 GET /api/auth/providers 200 in 28ms (compile: 4ms, render: 24ms)
 GET /api/auth/csrf 200 in 15ms (compile: 3ms, render: 13ms)
 POST /api/auth/callback/dev-login 200 in 26ms (compile: 3ms, render: 24ms)
 GET /onboarding 200 in 86ms (compile: 4ms, render: 82ms)
 GET /onboarding 307 in 136ms (compile: 7ms, render: 129ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 145ms (compile: 6ms, render: 139ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 114ms (compile: 11ms, render: 103ms)
 GET /api/auth/session 200 in 26ms (compile: 17ms, render: 9ms)
 GET /api/auth/session 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/auth/providers 200 in 10ms (compile: 3ms, render: 7ms)
 GET /api/auth/csrf 200 in 36ms (compile: 3ms, render: 33ms)
 POST /api/auth/callback/dev-login 200 in 35ms (compile: 4ms, render: 30ms)
 GET /onboarding 200 in 101ms (compile: 4ms, render: 97ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 74ms (compile: 6ms, render: 69ms)
 GET /api/auth/session 200 in 28ms (compile: 18ms, render: 10ms)
 GET /api/auth/session 200 in 15ms (compile: 3ms, render: 12ms)
 GET /api/auth/providers 200 in 41ms (compile: 4ms, render: 37ms)
 GET /api/auth/csrf 200 in 9ms (compile: 2ms, render: 7ms)
 POST /api/auth/callback/dev-login 200 in 40ms (compile: 3ms, render: 38ms)
 GET /onboarding 200 in 69ms (compile: 4ms, render: 65ms)
 GET /api/auth/session 200 in 28ms (compile: 18ms, render: 10ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 55ms (compile: 4ms, render: 51ms)
 GET /api/auth/session 200 in 31ms (compile: 18ms, render: 13ms)
 GET /api/auth/providers 200 in 37ms (compile: 4ms, render: 34ms)
 GET /api/auth/csrf 200 in 30ms (compile: 3ms, render: 27ms)
 POST /api/auth/callback/dev-login 200 in 26ms (compile: 2ms, render: 24ms)
 GET /onboarding 200 in 85ms (compile: 4ms, render: 81ms)
 GET /api/auth/session 200 in 28ms (compile: 17ms, render: 10ms)
 GET /sign-in 200 in 97ms (compile: 9ms, render: 88ms)
 GET /onboarding 307 in 301ms (compile: 12ms, render: 289ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 251ms (compile: 15ms, render: 236ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 251ms (compile: 14ms, render: 237ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 244ms (compile: 4ms, render: 240ms)
 GET /api/auth/session 200 in 50ms (compile: 34ms, render: 17ms)
 GET /api/auth/session 200 in 28ms (compile: 12ms, render: 16ms)
 GET /api/auth/session 200 in 29ms (compile: 10ms, render: 19ms)
 GET /api/auth/session 200 in 29ms (compile: 7ms, render: 21ms)
 GET /api/auth/providers 200 in 15ms (compile: 5ms, render: 10ms)
 GET /api/auth/providers 200 in 15ms (compile: 4ms, render: 11ms)
 GET /api/auth/csrf 200 in 23ms (compile: 8ms, render: 15ms)
 GET /api/auth/csrf 200 in 24ms (compile: 7ms, render: 17ms)
 POST /api/auth/callback/dev-login 200 in 33ms (compile: 4ms, render: 29ms)
 POST /api/auth/callback/dev-login 200 in 15ms (compile: 3ms, render: 11ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 340ms (compile: 11ms, render: 329ms)
 GET /onboarding 200 in 299ms (compile: 5ms, render: 294ms)
 GET /onboarding 200 in 347ms (compile: 51ms, render: 296ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 245ms (compile: 52ms, render: 193ms)
 GET /api/auth/session 200 in 49ms (compile: 37ms, render: 12ms)
 GET /api/auth/session 200 in 11ms (compile: 3ms, render: 8ms)
 GET /api/auth/session 200 in 13ms (compile: 3ms, render: 10ms)
 GET /api/auth/providers 200 in 11ms (compile: 4ms, render: 7ms)
 GET /api/auth/providers 200 in 30ms (compile: 4ms, render: 26ms)
 GET /api/auth/csrf 200 in 19ms (compile: 2ms, render: 16ms)
 GET /api/auth/csrf 200 in 12ms (compile: 6ms, render: 7ms)
 POST /api/auth/callback/dev-login 200 in 16ms (compile: 5ms, render: 11ms)
 POST /api/auth/callback/dev-login 200 in 16ms (compile: 7ms, render: 9ms)
 GET /onboarding 200 in 187ms (compile: 13ms, render: 174ms)
 GET /onboarding 200 in 147ms (compile: 16ms, render: 131ms)
 GET /sign-in 200 in 62ms (compile: 5ms, render: 57ms)
 GET /api/auth/session 200 in 47ms (compile: 33ms, render: 14ms)
 GET /api/auth/session 200 in 12ms (compile: 4ms, render: 9ms)
 GET /api/auth/session 200 in 18ms (compile: 4ms, render: 14ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 72ms (compile: 4ms, render: 67ms)
 GET /onboarding 307 in 139ms (compile: 5ms, render: 134ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 58ms (compile: 7ms, render: 52ms)
 GET /api/auth/session 200 in 27ms (compile: 18ms, render: 8ms)
 GET /api/auth/providers 200 in 12ms (compile: 4ms, render: 8ms)
 GET /api/auth/csrf 200 in 12ms (compile: 4ms, render: 8ms)
 POST /api/auth/callback/dev-login 200 in 12ms (compile: 3ms, render: 9ms)
 GET /onboarding 200 in 73ms (compile: 4ms, render: 69ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 80ms (compile: 7ms, render: 73ms)
 GET /api/auth/session 200 in 13ms (compile: 3ms, render: 10ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 153ms (compile: 7ms, render: 146ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 122ms (compile: 13ms, render: 109ms)
 GET /api/auth/session 200 in 29ms (compile: 19ms, render: 11ms)
 GET /api/auth/providers 200 in 18ms (compile: 3ms, render: 15ms)
 GET /api/auth/csrf 200 in 14ms (compile: 3ms, render: 11ms)
 POST /api/auth/callback/dev-login 200 in 19ms (compile: 3ms, render: 16ms)
 GET /onboarding 200 in 104ms (compile: 4ms, render: 100ms)
 GET /api/auth/session 200 in 12ms (compile: 5ms, render: 7ms)
 GET /api/auth/session 200 in 17ms (compile: 5ms, render: 12ms)
 GET /api/auth/providers 200 in 14ms (compile: 4ms, render: 10ms)
 GET /api/auth/providers 200 in 14ms (compile: 6ms, render: 8ms)
 GET /api/auth/csrf 200 in 9ms (compile: 2ms, render: 7ms)
 POST /api/auth/callback/dev-login 200 in 13ms (compile: 2ms, render: 10ms)
 GET /api/auth/csrf 200 in 12ms (compile: 6ms, render: 6ms)
 POST /api/auth/callback/dev-login 200 in 28ms (compile: 8ms, render: 19ms)
 GET /onboarding 200 in 172ms (compile: 15ms, render: 158ms)
 GET /onboarding 200 in 117ms (compile: 9ms, render: 108ms)
 GET /api/auth/session 200 in 27ms (compile: 18ms, render: 9ms)
 GET /api/auth/session 200 in 18ms (compile: 5ms, render: 13ms)
 GET /api/auth/session 200 in 13ms (compile: 3ms, render: 9ms)
 GET /sign-in 200 in 102ms (compile: 6ms, render: 96ms)
 GET /onboarding 307 in 319ms (compile: 20ms, render: 299ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 323ms (compile: 60ms, render: 263ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 317ms (compile: 50ms, render: 267ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 168ms (compile: 24ms, render: 143ms)
 GET /api/auth/session 200 in 38ms (compile: 26ms, render: 12ms)
 GET /api/auth/session 200 in 22ms (compile: 7ms, render: 15ms)
 GET /api/auth/session 200 in 26ms (compile: 6ms, render: 20ms)
 GET /api/auth/session 200 in 28ms (compile: 4ms, render: 24ms)
 GET /api/auth/providers 200 in 21ms (compile: 9ms, render: 12ms)
 GET /api/auth/providers 200 in 20ms (compile: 5ms, render: 15ms)
 GET /api/auth/csrf 200 in 18ms (compile: 6ms, render: 12ms)
 GET /api/auth/csrf 200 in 20ms (compile: 5ms, render: 14ms)
 POST /api/auth/callback/dev-login 200 in 18ms (compile: 5ms, render: 14ms)
 POST /api/auth/callback/dev-login 200 in 13ms (compile: 3ms, render: 11ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 322ms (compile: 9ms, render: 314ms)
 GET /onboarding 200 in 349ms (compile: 50ms, render: 299ms)
 GET /sign-in?callbackUrl=%2Fonboarding 200 in 295ms (compile: 79ms, render: 216ms)
 GET /onboarding 200 in 307ms (compile: 57ms, render: 250ms)
 GET / 200 in 1387ms (compile: 1101ms, render: 287ms)
 GET /api/auth/session 200 in 220ms (compile: 178ms, render: 42ms)
 GET /api/auth/session 200 in 26ms (compile: 8ms, render: 19ms)
 GET /api/auth/session 200 in 28ms (compile: 6ms, render: 21ms)
 GET /api/auth/providers 200 in 29ms (compile: 6ms, render: 24ms)
 GET /api/auth/providers 200 in 32ms (compile: 5ms, render: 27ms)
 GET /api/auth/csrf 200 in 19ms (compile: 8ms, render: 11ms)
 GET /api/auth/csrf 200 in 19ms (compile: 5ms, render: 14ms)
 POST /api/auth/callback/dev-login 200 in 27ms (compile: 6ms, render: 21ms)
 POST /api/auth/callback/dev-login 200 in 28ms (compile: 3ms, render: 25ms)
 GET /api/auth/session 200 in 43ms (compile: 25ms, render: 18ms)
 GET /onboarding 200 in 356ms (compile: 24ms, render: 332ms)
 GET /onboarding 200 in 352ms (compile: 19ms, render: 333ms)
 GET / 200 in 148ms (compile: 10ms, render: 139ms)
 GET / 200 in 138ms (compile: 6ms, render: 133ms)
 GET /api/auth/session 200 in 37ms (compile: 21ms, render: 16ms)
